url_length,dots,hyphens,at,question,percent,equal,domain_length,https,ip_address,login_word,bank_word,verify_word,secure_word,label
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
37,2,0,0,0,0,0,28,1,0,0,0,0,0,1
40,2,0,0,0,0,0,31,1,0,0,0,0,0,1
29,2,0,0,0,0,0,20,1,0,0,0,0,0,1
53,2,0,0,0,0,0,21,1,0,0,0,0,0,1
69,2,1,0,0,0,0,17,1,0,0,0,0,0,1
84,2,1,0,0,0,0,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
34,2,1,0,0,0,0,25,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
46,2,2,0,0,0,0,37,1,0,0,0,0,0,1
12,1,0,0,0,0,0,4,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
62,3,1,0,0,0,0,43,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
41,2,0,0,0,0,0,16,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
34,1,0,1,0,0,0,10,1,0,0,0,0,0,1
95,2,1,0,0,0,0,21,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
39,2,0,0,0,0,0,30,1,0,0,0,0,0,1
18,1,1,0,0,0,0,10,1,0,0,0,0,0,0
78,2,2,0,1,0,1,17,1,0,0,0,0,0,1
187,2,0,0,0,0,0,20,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
30,2,0,0,0,0,0,21,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
28,1,0,0,0,0,0,20,1,0,0,0,0,0,0
35,2,1,0,0,0,0,26,1,0,0,0,0,0,1
131,2,2,0,0,0,0,15,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
42,1,1,0,0,0,0,18,1,0,0,0,0,0,1
24,2,0,0,0,0,0,16,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
20,2,0,0,0,0,0,12,1,0,0,0,0,0,0
27,1,0,0,0,0,0,19,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
17,2,0,0,0,0,0,9,1,0,0,0,0,0,0
41,2,0,0,0,0,0,16,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
165,2,4,0,1,0,3,15,1,0,0,0,0,0,1
49,2,2,0,0,0,0,32,0,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,1,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
26,2,0,0,0,0,0,17,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
58,3,0,0,1,0,1,7,1,0,0,0,0,0,1
44,2,0,0,0,0,0,16,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
53,2,0,0,0,0,0,21,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,1,1,0,0,0,0,14,1,0,0,0,0,0,1
35,1,0,0,0,0,1,9,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
98,4,1,0,2,0,2,18,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
24,2,0,0,0,0,0,16,1,0,0,0,0,0,0
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
175,2,5,0,1,0,3,15,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
24,2,0,0,0,0,0,15,1,0,0,0,0,0,1
27,1,0,0,0,0,0,6,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
47,2,1,0,0,0,0,38,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
39,2,0,0,0,0,0,30,1,0,0,0,0,0,1
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
44,2,0,0,0,0,0,18,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
71,2,0,0,0,0,0,62,1,0,1,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
167,2,3,0,1,0,3,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
25,2,0,0,0,0,0,16,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
34,2,0,0,0,0,0,27,0,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
38,2,1,0,0,0,0,29,1,0,0,0,0,0,1
26,2,0,0,0,0,0,17,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
127,5,2,0,1,3,2,15,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
22,2,0,0,0,0,0,14,0,0,0,0,0,0,1
411,7,4,0,1,11,8,12,0,1,1,0,0,0,1
68,3,1,0,0,1,0,43,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
84,2,1,0,0,0,0,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
38,2,1,0,0,0,0,29,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
45,2,0,0,0,0,0,16,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
38,2,0,0,0,0,0,22,1,0,0,0,0,0,1
28,1,1,0,0,0,0,20,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
42,2,0,0,0,0,0,14,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
205,3,2,0,1,0,2,16,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
25,2,0,0,0,0,0,17,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
30,1,0,0,0,0,0,11,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
178,3,1,0,1,0,4,15,1,0,0,0,0,0,1
37,1,0,0,1,0,1,11,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
88,2,0,0,1,0,1,15,1,0,0,0,0,0,1
93,3,1,0,1,0,0,43,1,0,0,0,0,0,1
23,1,0,0,0,0,0,4,1,0,0,0,0,0,1
30,2,1,0,0,0,0,21,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
32,2,1,0,0,0,0,20,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
29,1,0,0,0,0,0,21,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
33,1,1,0,0,0,0,25,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
22,1,1,0,0,0,0,14,1,0,0,0,0,0,0
25,2,0,0,0,0,0,16,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
41,2,2,0,0,0,0,33,1,0,0,0,0,0,1
41,2,1,0,0,0,0,34,0,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
32,2,0,0,0,0,0,23,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
23,1,1,0,0,0,0,15,1,0,0,0,0,0,0
83,3,0,0,0,0,0,74,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
54,4,0,1,1,0,1,20,1,0,0,0,0,0,1
35,1,2,0,0,0,0,27,1,0,0,0,0,0,0
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
18,1,1,0,0,0,0,10,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
40,2,0,0,0,0,0,16,1,0,0,0,0,0,1
22,2,0,0,0,0,0,13,1,0,0,0,0,0,1
33,1,1,0,1,0,0,13,1,0,0,0,0,0,1
23,1,1,0,0,0,0,15,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
43,3,1,0,0,0,0,36,0,0,0,0,0,0,1
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
33,2,0,0,0,0,0,24,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
42,2,0,0,0,0,0,14,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
62,2,3,0,0,0,0,14,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
23,1,0,0,0,0,0,4,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
49,2,0,0,0,0,0,10,1,0,0,0,0,0,1
45,2,0,0,0,0,0,16,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
28,2,1,0,0,0,0,19,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
12,1,0,0,0,0,0,4,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
27,2,0,0,0,0,0,18,1,0,0,0,0,0,1
47,2,0,0,0,0,0,38,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
237,2,0,0,1,1,2,25,1,0,0,0,0,0,1
167,2,2,0,1,0,3,15,1,0,0,0,0,0,1
30,2,0,0,0,0,0,21,1,0,0,0,0,0,1
33,2,0,0,0,0,0,16,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
82,3,0,0,0,0,0,73,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
95,2,1,0,0,0,0,21,1,0,0,0,0,0,1
79,3,6,0,0,0,0,70,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
53,3,0,0,1,1,1,14,1,0,0,0,0,0,1
23,2,0,0,0,0,0,15,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
36,2,0,0,0,0,0,29,0,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
42,2,0,0,0,0,0,33,1,0,0,0,0,0,1
60,3,1,0,0,0,0,28,1,0,0,0,0,0,1
20,2,0,0,0,0,0,12,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
23,1,0,0,0,0,0,11,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
167,2,1,0,1,0,3,15,1,0,0,0,0,0,1
27,1,0,0,0,0,0,6,1,0,0,0,0,0,1
44,2,2,0,0,0,0,35,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
34,1,1,0,0,0,0,10,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
26,1,1,0,0,0,0,18,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
28,2,0,0,1,0,1,8,1,0,0,0,0,0,1
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
70,2,0,0,1,0,1,26,0,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
31,1,0,0,0,0,0,6,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
25,1,0,0,0,0,0,17,1,0,0,0,0,0,0
190,3,2,0,1,0,4,15,1,0,0,0,0,0,1
35,2,0,0,0,0,0,26,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
100,2,1,0,0,0,0,21,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
40,2,0,0,0,0,0,33,0,0,0,0,0,0,1
20,1,1,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
24,1,1,0,0,0,0,7,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
46,3,1,0,1,0,1,7,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
44,2,1,0,0,0,0,28,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
45,2,3,0,0,0,0,22,1,0,0,0,0,0,1
75,2,1,0,1,0,2,24,1,0,0,0,0,0,1
173,2,5,0,1,0,3,15,1,0,0,0,0,0,1
40,2,0,0,0,0,0,11,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
24,1,1,0,0,0,0,16,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
94,2,1,0,0,0,0,21,1,0,0,0,0,0,1
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
47,3,1,0,0,0,0,28,1,0,0,0,0,0,1
52,4,0,0,0,0,0,21,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
32,2,0,0,0,0,0,10,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
20,2,0,0,0,0,0,12,1,0,0,0,0,0,0
67,2,4,0,0,0,0,17,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
61,4,0,0,0,0,0,23,0,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
60,3,1,0,0,0,0,28,1,0,0,0,0,0,1
175,2,2,0,1,0,3,15,1,0,0,0,0,0,1
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
88,2,0,0,0,0,0,15,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
119,2,1,0,1,2,4,25,1,0,0,0,0,0,1
19,1,0,0,0,0,0,11,1,0,0,0,0,0,0
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
38,2,0,0,0,0,0,31,0,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
24,1,0,0,0,0,0,16,1,0,0,0,0,0,0
28,2,0,0,0,0,0,19,1,0,0,0,0,0,1
33,2,2,0,0,0,0,25,1,0,0,0,0,0,1
33,2,0,0,0,0,0,25,0,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
42,2,0,0,0,0,0,14,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
40,2,1,0,0,0,0,33,0,0,0,0,0,0,1
27,1,0,0,0,0,0,6,1,0,0,0,0,0,1
84,2,1,0,0,0,0,15,1,0,0,0,0,0,1
31,2,0,0,0,0,0,22,1,0,0,0,0,0,1
228,2,0,0,1,0,2,23,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
37,1,0,0,0,0,0,10,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
25,2,0,0,0,0,0,17,1,0,0,0,0,0,0
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
33,2,0,0,0,0,0,26,0,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
39,2,0,0,0,0,0,30,1,0,0,0,0,0,1
26,1,0,0,0,0,0,18,1,0,0,0,0,0,0
25,1,1,0,0,0,0,17,1,0,0,0,0,0,0
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
26,1,0,0,0,0,0,6,1,0,0,0,0,0,1
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
76,2,1,0,1,0,2,25,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
51,3,0,0,0,0,0,21,1,0,0,0,0,0,1
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
62,3,1,0,0,0,0,43,1,0,0,0,0,0,1
29,1,0,0,0,0,0,20,1,0,0,0,0,0,1
15,1,0,0,0,0,0,7,1,0,0,0,0,0,0
69,2,4,0,0,0,0,22,1,0,0,0,0,0,1
22,1,0,0,0,0,0,11,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
17,1,0,0,0,0,0,9,1,0,0,0,0,0,0
23,1,0,0,0,0,0,15,1,0,0,0,0,0,0
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
173,2,1,0,1,0,3,15,1,0,0,0,0,0,1
18,1,0,0,0,0,0,10,1,0,0,0,0,0,0
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
23,2,0,0,0,0,0,8,1,0,0,0,0,0,1
22,1,0,0,0,0,0,14,1,0,0,0,0,0,0
21,1,0,0,0,0,0,13,1,0,0,0,0,0,0
33,1,0,0,0,0,0,12,1,0,0,0,0,0,1
175,2,1,0,1,0,3,15,1,0,0,0,0,0,1
62,3,1,0,0,0,0,43,1,0,0,0,0,0,1
22,1,0,0,0,0,0,7,1,0,0,0,0,0,1
60,2,0,0,0,0,0,16,1,0,0,0,0,0,1
167,2,4,0,1,0,3,15,1,0,0,0,0,0,1
84,2,0,0,0,0,0,15,1,0,0,0,0,0,1
30,2,0,0,0,0,0,14,1,0,0,0,0,0,1
36,2,0,0,0,0,0,23,1,0,0,0,0,0,1
22,1,0,0,0,0,0,6,1,0,0,0,0,0,1
16,1,0,0,0,0,0,8,1,0,0,0,0,0,0
27,1,0,0,0,0,0,6,1,0,0,0,0,0,1
50,2,0,0,0,1,0,10,1,0,0,0,0,0,1
21,1,1,0,0,0,0,6,1,0,0,0,0,0,1
14,1,0,0,0,0,0,6,1,0,0,0,0,0,0
37,2,2,0,0,0,0,18,1,0,0,0,0,0,1
44,2,0,0,0,0,0,35,1,0,0,0,0,0,1
20,1,0,0,0,0,0,12,1,0,0,0,0,0,0
18,2,0,0,0,0,0,10,1,0,0,0,0,0,0
